Data,1,record,timestamp,1682906175000,ms,speed,6.233,m/s,cadence,56,rpm,temperature,26,C,distance,4151.15,m,grade,0.23,%,altitude,52.60000000000002,m,position_lat,29.55333991907537,degrees,position_long,119.40990996547043,degrees
Data,1,record,timestamp,1682906176000,ms,speed,6.38,m/s,cadence,56,rpm,temperature,26,C,distance,4158.42,m,grade,0.39,%,altitude,52.60000000000002,m,position_lat,29.55337998457253,degrees,position_long,119.40996997989714,degrees
Data,1,record,timestamp,1682906177000,ms,speed,6.446,m/s,cadence,56,rpm,temperature,26,C,distance,4164.21,m,grade,0.58,%,altitude,52.60000000000002,m,position_lat,29.553419966250658,degrees,position_long,119.41000996157527,degrees
Data,1,record,timestamp,1682906178000,ms,speed,6.43,m/s,cadence,0,rpm,temperature,26,C,distance,4171.03,m,grade,0.4,%,altitude,52.60000000000002,m,position_lat,29.553449973464012,degrees,position_long,119.41006997600198,degrees
Data,1,record,timestamp,1682906179000,ms,speed,6.306,m/s,cadence,0,rpm,temperature,26,C,distance,4177.85,m,grade,0.23,%,altitude,52.60000000000002,m,position_lat,29.553479980677366,degrees,position_long,119.41012999042869,degrees
Data,1,record,timestamp,1682906180000,ms,speed,6.113,m/s,cadence,0,rpm,temperature,26,C,distance,4183.43,m,grade,0.06,%,altitude,52.39999999999998,m,position_lat,29.55350998789072,degrees,position_long,119.41017994657159,degrees
Data,1,record,timestamp,1682906181000,ms,speed,5.906,m/s,cadence,0,rpm,temperature,26,C,distance,4188.31,m,grade,-0.1,%,altitude,52.39999999999998,m,position_lat,29.553539995104074,degrees,position_long,119.41021992824972,degrees
Data,1,record,timestamp,1682906182000,ms,speed,5.803,m/s,cadence,0,rpm,temperature,26,C,distance,4195.13,m,grade,-0.1,%,altitude,52.39999999999998,m,position_lat,29.553569918498397,degrees,position_long,119.41027994267642,degrees
Data,1,record,timestamp,1682906183000,ms,speed,5.693,m/s,cadence,0,rpm,temperature,26,C,distance,4200.15,m,grade,-0.29,%,altitude,52.39999999999998,m,position_lat,29.55359992571175,degrees,position_long,119.41031992435455,degrees
Data,1,record,timestamp,1682906184000,ms,speed,5.51,m/s,cadence,0,rpm,temperature,26,C,distance,4204.65,m,grade,-0.48,%,altitude,52.39999999999998,m,position_lat,29.553629932925105,degrees,position_long,119.41034993156791,degrees
Data,1,record,timestamp,1682906185000,ms,speed,5.17,m/s,cadence,0,rpm,temperature,26,C,distance,4210.11,m,grade,-0.5,%,altitude,52.39999999999998,m,position_lat,29.55365994013846,degrees,position_long,119.41038999706507,degrees
Data,1,record,timestamp,1682906186000,ms,speed,4.79,m/s,cadence,0,rpm,temperature,26,C,distance,4214.61,m,grade,-0.71,%,altitude,52.200000000000045,m,position_lat,29.553689947351813,degrees,position_long,119.41041992045939,degrees
Data,1,record,timestamp,1682906187000,ms,speed,4.613,m/s,cadence,45,rpm,temperature,26,C,distance,4219.63,m,grade,-0.12,%,altitude,52.39999999999998,m,position_lat,29.553719954565167,degrees,position_long,119.41045998595655,degrees
Data,1,record,timestamp,1682906188000,ms,speed,4.67,m/s,cadence,50,rpm,temperature,26,C,distance,4224.54,m,grade,0.08,%,altitude,52.60000000000002,m,position_lat,29.553739987313747,degrees,position_long,119.41050994209945,degrees
Data,1,record,timestamp,1682906189000,ms,speed,4.856,m/s,cadence,50,rpm,temperature,26,C,distance,4230.22,m,grade,0.5,%,altitude,52.60000000000002,m,position_lat,29.553759936243296,degrees,position_long,119.41055998206139,degrees
Data,1,record,timestamp,1682906190000,ms,speed,4.9,m/s,cadence,58,rpm,temperature,26,C,distance,4235.1,m,grade,0.72,%,altitude,52.799999999999955,m,position_lat,29.55378994345665,degrees,position_long,119.41059996373951,degrees
Data,1,record,timestamp,1682906191000,ms,speed,4.8,m/s,cadence,58,rpm,temperature,26,C,distance,4239.47,m,grade,0.76,%,altitude,52.799999999999955,m,position_lat,29.55380997620523,degrees,position_long,119.41063994541764,degrees
Data,1,record,timestamp,1682906192000,ms,speed,4.766,m/s,cadence,59,rpm,temperature,26,C,distance,4244.38,m,grade,0.99,%,altitude,52.799999999999955,m,position_lat,29.553829925134778,degrees,position_long,119.41067992709577,degrees
Data,1,record,timestamp,1682906193000,ms,speed,4.79,m/s,cadence,60,rpm,temperature,26,C,distance,4248.88,m,grade,0.99,%,altitude,52.799999999999955,m,position_lat,29.553859932348132,degrees,position_long,119.41070993430912,degrees
Data,1,record,timestamp,1682906194000,ms,speed,4.81,m/s,cadence,60,rpm,temperature,26,C,distance,4254.47,m,grade,0.98,%,altitude,52.799999999999955,m,position_lat,29.553889939561486,degrees,position_long,119.41075997427106,degrees
Data,1,record,timestamp,1682906195000,ms,speed,4.836,m/s,cadence,61,rpm,temperature,26,C,distance,4259.49,m,grade,1.19,%,altitude,52.799999999999955,m,position_lat,29.55391994677484,degrees,position_long,119.41079995594919,degrees
Data,1,record,timestamp,1682906196000,ms,speed,4.896,m/s,cadence,61,rpm,temperature,26,C,distance,4266.57,m,grade,0.93,%,altitude,52.799999999999955,m,position_lat,29.553969986736774,degrees,position_long,119.41083993762732,degrees
Data,1,record,timestamp,1682906197000,ms,speed,5.043,m/s,cadence,62,rpm,temperature,26,C,distance,4272.36,m,grade,0.91,%,altitude,53.0,m,position_lat,29.554009968414903,degrees,position_long,119.41087991930544,degrees
Data,1,record,timestamp,1682906198000,ms,speed,5.153,m/s,cadence,63,rpm,temperature,26,C,distance,4276.62,m,grade,0.72,%,altitude,53.0,m,position_lat,29.55402991734445,degrees,position_long,119.4109199848026,degrees
Data,1,record,timestamp,1682906199000,ms,speed,5.323,m/s,cadence,63,rpm,temperature,26,C,distance,4281.64,m,grade,0.72,%,altitude,53.0,m,position_lat,29.554059924557805,degrees,position_long,119.41095996648073,degrees
Data,1,record,timestamp,1682906200000,ms,speed,5.386,m/s,cadence,64,rpm,temperature,26,C,distance,4287.22,m,grade,0.7,%,altitude,53.0,m,position_lat,29.55408993177116,degrees,position_long,119.41099994815886,degrees
Data,1,record,timestamp,1682906201000,ms,speed,5.426,m/s,cadence,65,rpm,temperature,26,C,distance,4292.68,m,grade,0.69,%,altitude,53.0,m,position_lat,29.554119938984513,degrees,position_long,119.4110499881208,degrees
Data,1,record,timestamp,1682906202000,ms,speed,5.453,m/s,cadence,65,rpm,temperature,26,C,distance,4297.7,m,grade,0.69,%,altitude,53.0,m,position_lat,29.554149946197867,degrees,position_long,119.41108996979892,degrees
Data,1,record,timestamp,1682906203000,ms,speed,5.53,m/s,cadence,64,rpm,temperature,26,C,distance,4303.89,m,grade,0.68,%,altitude,53.0,m,position_lat,29.55417995341122,degrees,position_long,119.41113992594182,degrees
Data,1,record,timestamp,1682906204000,ms,speed,5.513,m/s,cadence,65,rpm,temperature,26,C,distance,4310.17,m,grade,0.66,%,altitude,53.0,m,position_lat,29.55421993508935,degrees,position_long,119.41118996590376,degrees
Data,1,record,timestamp,1682906205000,ms,speed,5.496,m/s,cadence,65,rpm,temperature,26,C,distance,4315.76,m,grade,0.48,%,altitude,53.0,m,position_lat,29.554249942302704,degrees,position_long,119.41122994758189,degrees
Data,1,record,timestamp,1682906206000,ms,speed,5.466,m/s,cadence,65,rpm,temperature,26,C,distance,4321.11,m,grade,0.28,%,altitude,53.0,m,position_lat,29.554289923980832,degrees,position_long,119.41125995479524,degrees
Data,1,record,timestamp,1682906207000,ms,speed,5.503,m/s,cadence,66,rpm,temperature,26,C,distance,4326.02,m,grade,0.27,%,altitude,53.0,m,position_lat,29.554309956729412,degrees,position_long,119.41130999475718,degrees
Data,1,record,timestamp,1682906208000,ms,speed,5.476,m/s,cadence,66,rpm,temperature,26,C,distance,4331.81,m,grade,0.07,%,altitude,53.0,m,position_lat,29.55434993840754,degrees,position_long,119.4113499764353,degrees
Data,1,record,timestamp,1682906209000,ms,speed,5.47,m/s,cadence,66,rpm,temperature,26,C,distance,4338.0,m,grade,0.07,%,altitude,53.0,m,position_lat,29.554379945620894,degrees,position_long,119.4113999325782,degrees
Data,1,record,timestamp,1682906210000,ms,speed,5.57,m/s,cadence,67,rpm,temperature,26,C,distance,4343.79,m,grade,0.26,%,altitude,53.200000000000045,m,position_lat,29.554419927299023,degrees,position_long,119.41143999807537,degrees
Data,1,record,timestamp,1682906211000,ms,speed,5.626,m/s,cadence,68,rpm,temperature,26,C,distance,4349.25,m,grade,0.26,%,altitude,53.200000000000045,m,position_lat,29.554449934512377,degrees,position_long,119.4114799797535,degrees
Data,1,record,timestamp,1682906212000,ms,speed,5.61,m/s,cadence,68,rpm,temperature,26,C,distance,4355.54,m,grade,0.46,%,altitude,53.200000000000045,m,position_lat,29.554489916190505,degrees,position_long,119.4115299358964,degrees
Data,1,record,timestamp,1682906213000,ms,speed,5.463,m/s,cadence,69,rpm,temperature,26,C,distance,4361.21,m,grade,0.46,%,altitude,53.200000000000045,m,position_lat,29.554509948939085,degrees,position_long,119.41157997585833,degrees
Data,1,record,timestamp,1682906214000,ms,speed,5.42,m/s,cadence,69,rpm,temperature,26,C,distance,4367.0,m,grade,0.46,%,altitude,53.200000000000045,m,position_lat,29.554549930617213,degrees,position_long,119.41161995753646,degrees
Data,1,record,timestamp,1682906215000,ms,speed,5.593,m/s,cadence,69,rpm,temperature,26,C,distance,4373.29,m,grade,0.26,%,altitude,53.200000000000045,m,position_lat,29.554589996114373,degrees,position_long,119.4116699974984,degrees
Data,1,record,timestamp,1682906216000,ms,speed,5.793,m/s,cadence,70,rpm,temperature,26,C,distance,4378.87,m,grade,0.26,%,altitude,53.200000000000045,m,position_lat,29.554619919508696,degrees,position_long,119.41170997917652,degrees
Data,1,record,timestamp,1682906217000,ms,speed,5.86,m/s,cadence,70,rpm,temperature,26,C,distance,4385.16,m,grade,0.25,%,altitude,53.200000000000045,m,position_lat,29.554659985005856,degrees,position_long,119.41175993531942,degrees
Data,1,record,timestamp,1682906218000,ms,speed,5.84,m/s,cadence,70,rpm,temperature,26,C,distance,4390.95,m,grade,0.26,%,altitude,53.200000000000045,m,position_lat,29.554699966683984,degrees,position_long,119.41179991699755,degrees
Data,1,record,timestamp,1682906219000,ms,speed,5.816,m/s,cadence,69,rpm,temperature,26,C,distance,4396.3,m,grade,0.07,%,altitude,53.200000000000045,m,position_lat,29.554739948362112,degrees,position_long,119.4118299242109,degrees
Data,1,record,timestamp,1682906220000,ms,speed,5.773,m/s,cadence,69,rpm,temperature,26,C,distance,4402.44,m,grade,0.07,%,altitude,53.200000000000045,m,position_lat,29.55477993004024,degrees,position_long,119.41186998970807,degrees
Data,1,record,timestamp,1682906221000,ms,speed,5.7,m/s,cadence,70,rpm,temperature,26,C,distance,4407.46,m,grade,0.07,%,altitude,53.200000000000045,m,position_lat,29.554809937253594,degrees,position_long,119.4119099713862,degrees
Data,1,record,timestamp,1682906222000,ms,speed,5.66,m/s,cadence,70,rpm,temperature,26,C,distance,4413.74,m,grade,0.07,%,altitude,53.200000000000045,m,position_lat,29.554849918931723,degrees,position_long,119.4119599275291,degrees
Data,1,record,timestamp,1682906223000,ms,speed,5.76,m/s,cadence,70,rpm,temperature,26,C,distance,4420.57,m,grade,0.44,%,altitude,53.39999999999998,m,position_lat,29.554889984428883,degrees,position_long,119.41200996749103,degrees
Data,1,record,timestamp,1682906224000,ms,speed,5.9,m/s,cadence,70,rpm,temperature,26,C,distance,4427.4,m,grade,0.62,%,altitude,53.39999999999998,m,position_lat,29.55492996610701,degrees,position_long,119.41205992363393,degrees
Data,1,record,timestamp,1682906225000,ms,speed,6.05,m/s,cadence,71,rpm,temperature,26,C,distance,4432.98,m,grade,0.8,%,altitude,53.60000000000002,m,position_lat,29.554959973320365,degrees,position_long,119.41210996359587,degrees
Data,1,record,timestamp,1682906226000,ms,speed,6.07,m/s,cadence,71,rpm,temperature,26,C,distance,4439.17,m,grade,0.81,%,altitude,53.60000000000002,m,position_lat,29.55498998053372,degrees,position_long,119.41215991973877,degrees
Data,1,record,timestamp,1682906227000,ms,speed,6.013,m/s,cadence,72,rpm,temperature,26,C,distance,4444.96,m,grade,0.99,%,altitude,53.60000000000002,m,position_lat,29.555029962211847,degrees,position_long,119.41219998523593,degrees
Data,1,record,timestamp,1682906228000,ms,speed,5.853,m/s,cadence,72,rpm,temperature,26,C,distance,4451.25,m,grade,0.97,%,altitude,53.60000000000002,m,position_lat,29.555069943889976,degrees,position_long,119.41224994137883,degrees
Data,1,record,timestamp,1682906229000,ms,speed,5.853,m/s,cadence,0,rpm,temperature,26,C,distance,4457.54,m,grade,1.15,%,altitude,53.799999999999955,m,position_lat,29.555109925568104,degrees,position_long,119.41228992305696,degrees
Data,1,record,timestamp,1682906230000,ms,speed,5.786,m/s,cadence,0,rpm,temperature,26,C,distance,4464.62,m,grade,1.11,%,altitude,53.799999999999955,m,position_lat,29.555159965530038,degrees,position_long,119.4123399630189,degrees
Data,1,record,timestamp,1682906231000,ms,speed,5.73,m/s,cadence,72,rpm,temperature,26,C,distance,4470.41,m,grade,1.3,%,altitude,54.0,m,position_lat,29.555199947208166,degrees,position_long,119.41237994469702,degrees
Data,1,record,timestamp,1682906232000,ms,speed,5.636,m/s,cadence,70,rpm,temperature,26,C,distance,4475.86,m,grade,0.79,%,altitude,53.799999999999955,m,position_lat,29.55522995442152,degrees,position_long,119.41241992637515,degrees
Data,1,record,timestamp,1682906233000,ms,speed,5.62,m/s,cadence,68,rpm,temperature,26,C,distance,4482.31,m,grade,0.79,%,altitude,53.799999999999955,m,position_lat,29.555279994383454,degrees,position_long,119.4124499335885,degrees
Data,1,record,timestamp,1682906234000,ms,speed,5.616,m/s,cadence,67,rpm,temperature,26,C,distance,4488.1,m,grade,0.61,%,altitude,53.799999999999955,m,position_lat,29.555319976061583,degrees,position_long,119.41248999908566,degrees
Data,1,record,timestamp,1682906235000,ms,speed,5.586,m/s,cadence,67,rpm,temperature,26,C,distance,4492.98,m,grade,0.62,%,altitude,53.799999999999955,m,position_lat,29.555349983274937,degrees,position_long,119.4125299807638,degrees
Data,1,record,timestamp,1682906236000,ms,speed,5.6,m/s,cadence,67,rpm,temperature,26,C,distance,4498.77,m,grade,0.44,%,altitude,53.799999999999955,m,position_lat,29.555389964953065,degrees,position_long,119.41256996244192,degrees
Data,1,record,timestamp,1682906237000,ms,speed,5.653,m/s,cadence,67,rpm,temperature,26,C,distance,4505.06,m,grade,0.44,%,altitude,53.799999999999955,m,position_lat,29.555429946631193,degrees,position_long,119.41260994412005,degrees
Data,1,record,timestamp,1682906238000,ms,speed,5.733,m/s,cadence,67,rpm,temperature,26,C,distance,4510.41,m,grade,0.45,%,altitude,54.0,m,position_lat,29.55546992830932,degrees,position_long,119.4126399513334,degrees
Data,1,record,timestamp,1682906239000,ms,speed,5.73,m/s,cadence,68,rpm,temperature,26,C,distance,4516.2,m,grade,0.26,%,altitude,54.0,m,position_lat,29.55550999380648,degrees,position_long,119.41267993301153,degrees
Data,1,record,timestamp,1682906240000,ms,speed,5.693,m/s,cadence,68,rpm,temperature,26,C,distance,4521.99,m,grade,-0.12,%,altitude,53.799999999999955,m,position_lat,29.55554997548461,degrees,position_long,119.41271999850869,degrees
Data,1,record,timestamp,1682906241000,ms,speed,5.586,m/s,cadence,68,rpm,temperature,26,C,distance,4526.49,m,grade,0.07,%,altitude,53.799999999999955,m,position_lat,29.555579982697964,degrees,position_long,119.41274992190301,degrees
Data,1,record,timestamp,1682906242000,ms,speed,5.53,m/s,cadence,0,rpm,temperature,26,C,distance,4532.28,m,grade,0.27,%,altitude,54.0,m,position_lat,29.555619964376092,degrees,position_long,119.41278998740017,degrees
Data,1,record,timestamp,1682906243000,ms,speed,5.386,m/s,cadence,0,rpm,temperature,26,C,distance,4538.07,m,grade,0.27,%,altitude,54.0,m,position_lat,29.55565994605422,degrees,position_long,119.4128299690783,degrees
Data,1,record,timestamp,1682906244000,ms,speed,5.323,m/s,cadence,0,rpm,temperature,26,C,distance,4543.42,m,grade,0.27,%,altitude,54.0,m,position_lat,29.55569992773235,degrees,position_long,119.41285997629166,degrees
Data,1,record,timestamp,1682906245000,ms,speed,5.203,m/s,cadence,0,rpm,temperature,26,C,distance,4549.0,m,grade,0.47,%,altitude,54.0,m,position_lat,29.555729934945703,degrees,position_long,119.41289995796978,degrees
Data,1,record,timestamp,1682906246000,ms,speed,5.16,m/s,cadence,0,rpm,temperature,26,C,distance,4553.35,m,grade,0.49,%,altitude,54.0,m,position_lat,29.555759942159057,degrees,position_long,119.41292996518314,degrees
Data,1,record,timestamp,1682906247000,ms,speed,5.096,m/s,cadence,0,rpm,temperature,26,C,distance,4558.37,m,grade,0.28,%,altitude,54.0,m,position_lat,29.55578994937241,degrees,position_long,119.41296994686127,degrees
Data,1,record,timestamp,1682906248000,ms,speed,5.11,m/s,cadence,45,rpm,temperature,26,C,distance,4564.16,m,grade,0.28,%,altitude,54.0,m,position_lat,29.55582993105054,degrees,position_long,119.4130099285394,degrees
Data,1,record,timestamp,1682906249000,ms,speed,5.22,m/s,cadence,45,rpm,temperature,26,C,distance,4569.95,m,grade,0.49,%,altitude,54.0,m,position_lat,29.5558699965477,degrees,position_long,119.41304999403656,degrees
Data,1,record,timestamp,1682906250000,ms,speed,5.226,m/s,cadence,45,rpm,temperature,26,C,distance,4575.3,m,grade,0.28,%,altitude,54.0,m,position_lat,29.555909978225827,degrees,position_long,119.41307991743088,degrees
Data,1,record,timestamp,1682906251000,ms,speed,5.23,m/s,cadence,52,rpm,temperature,26,C,distance,4580.32,m,grade,0.49,%,altitude,54.200000000000045,m,position_lat,29.55593998543918,degrees,position_long,119.41311998292804,degrees
Data,1,record,timestamp,1682906252000,ms,speed,5.203,m/s,cadence,58,rpm,temperature,26,C,distance,4585.67,m,grade,0.5,%,altitude,54.200000000000045,m,position_lat,29.55597996711731,degrees,position_long,119.41314999014139,degrees
Data,1,record,timestamp,1682906253000,ms,speed,5.236,m/s,cadence,62,rpm,temperature,26,C,distance,4591.95,m,grade,0.28,%,altitude,54.0,m,position_lat,29.556019948795438,degrees,position_long,119.41318997181952,degrees
Data,1,record,timestamp,1682906254000,ms,speed,5.31,m/s,cadence,63,rpm,temperature,26,C,distance,4597.3,m,grade,0.28,%,altitude,54.200000000000045,m,position_lat,29.556059930473566,degrees,position_long,119.41321997903287,degrees
Data,1,record,timestamp,1682906255000,ms,speed,5.383,m/s,cadence,63,rpm,temperature,26,C,distance,4602.18,m,grade,0.48,%,altitude,54.200000000000045,m,position_lat,29.55608993768692,degrees,position_long,119.413259960711,degrees
Data,1,record,timestamp,1682906256000,ms,speed,5.483,m/s,cadence,64,rpm,temperature,26,C,distance,4607.97,m,grade,0.27,%,altitude,54.200000000000045,m,position_lat,29.55612991936505,degrees,position_long,119.41329994238913,degrees
Data,1,record,timestamp,1682906257000,ms,speed,5.493,m/s,cadence,65,rpm,temperature,26,C,distance,4613.32,m,grade,0.48,%,altitude,54.200000000000045,m,position_lat,29.55616998486221,degrees,position_long,119.41332994960248,degrees
Data,1,record,timestamp,1682906258000,ms,speed,5.4,m/s,cadence,65,rpm,temperature,26,C,distance,4619.11,m,grade,0.68,%,altitude,54.39999999999998,m,position_lat,29.556209966540337,degrees,position_long,119.41336993128061,degrees
Data,1,record,timestamp,1682906259000,ms,speed,5.366,m/s,cadence,65,rpm,temperature,26,C,distance,4624.46,m,grade,0.89,%,altitude,54.39999999999998,m,position_lat,29.556249948218465,degrees,position_long,119.41339993849397,degrees
Data,1,record,timestamp,1682906260000,ms,speed,5.356,m/s,cadence,65,rpm,temperature,26,C,distance,4629.48,m,grade,0.48,%,altitude,54.39999999999998,m,position_lat,29.55627995543182,degrees,position_long,119.4134399201721,degrees
Data,1,record,timestamp,1682906261000,ms,speed,5.373,m/s,cadence,0,rpm,temperature,26,C,distance,4634.82,m,grade,0.48,%,altitude,54.39999999999998,m,position_lat,29.556319937109947,degrees,position_long,119.41346992738545,degrees
Data,1,record,timestamp,1682906262000,ms,speed,5.193,m/s,cadence,0,rpm,temperature,26,C,distance,4640.17,m,grade,0.7,%,altitude,54.39999999999998,m,position_lat,29.556359918788075,degrees,position_long,119.4134999345988,degrees
Data,1,record,timestamp,1682906263000,ms,speed,5.14,m/s,cadence,0,rpm,temperature,26,C,distance,4646.46,m,grade,0.48,%,altitude,54.39999999999998,m,position_lat,29.556399984285235,degrees,position_long,119.41353991627693,degrees
Data,1,record,timestamp,1682906264000,ms,speed,4.9,m/s,cadence,45,rpm,temperature,26,C,distance,4650.52,m,grade,0.49,%,altitude,54.39999999999998,m,position_lat,29.55642999149859,degrees,position_long,119.41356992349029,degrees
Data,1,record,timestamp,1682906265000,ms,speed,4.846,m/s,cadence,45,rpm,temperature,26,C,distance,4654.86,m,grade,0.72,%,altitude,54.39999999999998,m,position_lat,29.556459998711944,degrees,position_long,119.41359993070364,degrees
Data,1,record,timestamp,1682906266000,ms,speed,4.716,m/s,cadence,45,rpm,temperature,26,C,distance,4660.45,m,grade,0.5,%,altitude,54.39999999999998,m,position_lat,29.556489922106266,degrees,position_long,119.4136399962008,degrees
Data,1,record,timestamp,1682906267000,ms,speed,4.883,m/s,cadence,52,rpm,temperature,26,C,distance,4665.8,m,grade,0.29,%,altitude,54.39999999999998,m,position_lat,29.556529987603426,degrees,position_long,119.41366991959512,degrees
Data,1,record,timestamp,1682906268000,ms,speed,5.033,m/s,cadence,58,rpm,temperature,26,C,distance,4671.59,m,grade,0.29,%,altitude,54.39999999999998,m,position_lat,29.556569969281554,degrees,position_long,119.41370998509228,degrees
Data,1,record,timestamp,1682906269000,ms,speed,5.183,m/s,cadence,62,rpm,temperature,26,C,distance,4676.94,m,grade,0.29,%,altitude,54.39999999999998,m,position_lat,29.556609950959682,degrees,position_long,119.41373999230564,degrees
Data,1,record,timestamp,1682906270000,ms,speed,5.286,m/s,cadence,62,rpm,temperature,26,C,distance,4682.28,m,grade,0.29,%,altitude,54.39999999999998,m,position_lat,29.55664993263781,degrees,position_long,119.41376999951899,degrees
Data,1,record,timestamp,1682906271000,ms,speed,5.316,m/s,cadence,62,rpm,temperature,26,C,distance,4686.79,m,grade,0.29,%,altitude,54.39999999999998,m,position_lat,29.556679939851165,degrees,position_long,119.41379992291331,degrees
Data,1,record,timestamp,1682906272000,ms,speed,5.27,m/s,cadence,62,rpm,temperature,26,C,distance,4692.58,m,grade,0.51,%,altitude,54.60000000000002,m,position_lat,29.556719921529293,degrees,position_long,119.41383998841047,degrees
Data,1,record,timestamp,1682906273000,ms,speed,5.2,m/s,cadence,62,rpm,temperature,26,C,distance,4698.37,m,grade,0.28,%,altitude,54.60000000000002,m,position_lat,29.556759987026453,degrees,position_long,119.4138799700886,degrees
Data,1,record,timestamp,1682906274000,ms,speed,5.226,m/s,cadence,63,rpm,temperature,26,C,distance,4704.16,m,grade,0.27,%,altitude,54.60000000000002,m,position_lat,29.55679996870458,degrees,position_long,119.41391995176673,degrees
Data,1,record,timestamp,1682906275000,ms,speed,5.343,m/s,cadence,63,rpm,temperature,26,C,distance,4708.5,m,grade,0.28,%,altitude,54.60000000000002,m,position_lat,29.556829975917935,degrees,position_long,119.41394995898008,degrees
Data,1,record,timestamp,1682906276000,ms,speed,5.476,m/s,cadence,63,rpm,temperature,26,C,distance,4714.95,m,grade,0.48,%,altitude,54.60000000000002,m,position_lat,29.556879932060838,degrees,position_long,119.41397996619344,degrees
Data,1,record,timestamp,1682906277000,ms,speed,5.506,m/s,cadence,64,rpm,temperature,26,C,distance,4719.3,m,grade,0.7,%,altitude,54.799999999999955,m,position_lat,29.556909939274192,degrees,position_long,119.41400997340679,degrees
Data,1,record,timestamp,1682906278000,ms,speed,5.356,m/s,cadence,63,rpm,temperature,26,C,distance,4724.31,m,grade,0.92,%,altitude,54.799999999999955,m,position_lat,29.556939946487546,degrees,position_long,119.41404995508492,degrees
Data,1,record,timestamp,1682906279000,ms,speed,5.15,m/s,cadence,63,rpm,temperature,26,C,distance,4729.66,m,grade,1.13,%,altitude,55.0,m,position_lat,29.556979928165674,degrees,position_long,119.41407996229827,degrees
Data,1,record,timestamp,1682906280000,ms,speed,5.053,m/s,cadence,62,rpm,temperature,26,C,distance,4735.01,m,grade,1.32,%,altitude,55.0,m,position_lat,29.557019993662834,degrees,position_long,119.41410996951163,degrees
Data,1,record,timestamp,1682906281000,ms,speed,5.046,m/s,cadence,63,rpm,temperature,26,C,distance,4740.36,m,grade,1.12,%,altitude,55.0,m,position_lat,29.557059975340962,degrees,position_long,119.41413997672498,degrees
Data,1,record,timestamp,1682906282000,ms,speed,5.093,m/s,cadence,62,rpm,temperature,26,C,distance,4745.71,m,grade,1.13,%,altitude,55.0,m,position_lat,29.55709995701909,degrees,position_long,119.41416998393834,degrees
Data,1,record,timestamp,1682906283000,ms,speed,5.05,m/s,cadence,61,rpm,temperature,26,C,distance,4750.73,m,grade,1.15,%,altitude,55.0,m,position_lat,29.557129964232445,degrees,position_long,119.41420996561646,degrees
Data,1,record,timestamp,1682906284000,ms,speed,5.066,m/s,cadence,60,rpm,temperature,26,C,distance,4757.02,m,grade,1.1,%,altitude,55.0,m,position_lat,29.557169945910573,degrees,position_long,119.41424994729459,degrees
Data,1,record,timestamp,1682906285000,ms,speed,5.006,m/s,cadence,60,rpm,temperature,26,C,distance,4761.36,m,grade,1.15,%,altitude,55.200000000000045,m,position_lat,29.557199953123927,degrees,position_long,119.41427995450795,degrees
Data,1,record,timestamp,1682906286000,ms,speed,4.876,m/s,cadence,64,rpm,temperature,26,C,distance,4765.42,m,grade,0.94,%,altitude,55.200000000000045,m,position_lat,29.55722996033728,degrees,position_long,119.4143099617213,degrees
Data,1,record,timestamp,1682906287000,ms,speed,4.606,m/s,cadence,67,rpm,temperature,26,C,distance,4769.92,m,grade,0.96,%,altitude,55.200000000000045,m,position_lat,29.557259967550635,degrees,position_long,119.41433996893466,degrees
Data,1,record,timestamp,1682906288000,ms,speed,4.443,m/s,cadence,67,rpm,temperature,26,C,distance,4774.26,m,grade,0.98,%,altitude,55.39999999999998,m,position_lat,29.55728997476399,degrees,position_long,119.41436997614801,degrees
Data,1,record,timestamp,1682906289000,ms,speed,4.303,m/s,cadence,0,rpm,temperature,26,C,distance,4779.24,m,grade,0.99,%,altitude,55.39999999999998,m,position_lat,29.557329956442118,degrees,position_long,119.41438992507756,degrees
Data,1,record,timestamp,1682906290000,ms,speed,4.343,m/s,cadence,69,rpm,temperature,26,C,distance,4783.3,m,grade,1.02,%,altitude,55.39999999999998,m,position_lat,29.557359963655472,degrees,position_long,119.41440995782614,degrees
Data,1,record,timestamp,1682906291000,ms,speed,4.316,m/s,cadence,69,rpm,temperature,26,C,distance,4787.36,m,grade,1.29,%,altitude,55.60000000000002,m,position_lat,29.557389970868826,degrees,position_long,119.41443996503949,degrees
Data,1,record,timestamp,1682906292000,ms,speed,4.303,m/s,cadence,60,rpm,temperature,26,C,distance,4792.94,m,grade,1.27,%,altitude,55.60000000000002,m,position_lat,29.55741997808218,degrees,position_long,119.41447994671762,degrees
Data,1,record,timestamp,1682906293000,ms,speed,4.33,m/s,cadence,60,rpm,temperature,26,C,distance,4797.82,m,grade,1.31,%,altitude,55.60000000000002,m,position_lat,29.557449985295534,degrees,position_long,119.41451992839575,degrees
Data,1,record,timestamp,1682906294000,ms,speed,4.436,m/s,cadence,56,rpm,temperature,26,C,distance,4802.32,m,grade,1.06,%,altitude,55.60000000000002,m,position_lat,29.55747999250889,degrees,position_long,119.4145499356091,degrees
Data,1,record,timestamp,1682906295000,ms,speed,4.576,m/s,cadence,53,rpm,temperature,26,C,distance,4806.38,m,grade,1.31,%,altitude,55.60000000000002,m,position_lat,29.557509999722242,degrees,position_long,119.41456996835768,degrees
